ano,mes,estado,regiao,bioma,focos
2022,12,RJ,Sudeste,Mata Atlântica,81
2022,12,SP,Sudeste,Mata Atlântica,119
2022,12,PR,Sul,Mata Atlântica,93
2022,12,RS,Sul,Pampa,102
2022,12,SC,Sul,Mata Atlântica,101
2023,1,AC,Norte,Amazônia,438
2023,1,AM,Norte,Amazônia,518
2023,1,AP,Norte,Amazônia,550
2023,1,PA,Norte,Amazônia,390
2023,1,RO,Norte,Amazônia,507
2023,1,RR,Norte,Amazônia,490
2023,1,TO,Norte,Cerrado,437
2023,1,AL,Nordeste,Mata Atlântica,135
2023,1,BA,Nordeste,Caatinga,83
2023,1,CE,Nordeste,Caatinga,77
2023,1,MA,Nordeste,Cerrado,514
2023,1,PB,Nordeste,Caatinga,99
2023,1,PE,Nordeste,Caatinga,128
2023,1,PI,Nordeste,Caatinga,131
2023,1,RN,Nordeste,Caatinga,73
2023,1,SE,Nordeste,Caatinga,130
2023,1,GO,Centro-Oeste,Cerrado,402
2023,1,MS,Centro-Oeste,Cerrado,419
2023,1,MT,Centro-Oeste,Cerrado,451
2023,1,ES,Sudeste,Mata Atlântica,133
2023,1,MG,Sudeste,Cerrado,283
2023,1,RJ,Sudeste,Mata Atlântica,102
2023,1,SP,Sudeste,Mata Atlântica,117
2023,1,PR,Sul,Mata Atlântica,119
2023,1,RS,Sul,Pampa,117
2023,1,SC,Sul,Mata Atlântica,78
2023,2,AC,Norte,Amazônia,360
2023,2,AM,Norte,Amazônia,377
2023,2,AP,Norte,Amazônia,501
2023,2,PA,Norte,Amazônia,355
2023,2,RO,Norte,Amazônia,336
2023,2,RR,Norte,Amazônia,543
2023,2,TO,Norte,Cerrado,280
2023,2,AL,Nordeste,Mata Atlântica,138
2023,2,BA,Nordeste,Caatinga,116
2023,2,CE,Nordeste,Caatinga,126
2023,2,MA,Nordeste,Cerrado,359
2023,2,PB,Nordeste,Caatinga,70
2023,2,PE,Nordeste,Caatinga,120
2023,2,PI,Nordeste,Caatinga,127
2023,2,RN,Nordeste,Caatinga,120
2023,2,SE,Nordeste,Caatinga,79
2023,2,GO,Centro-Oeste,Cerrado,487
2023,2,MS,Centro-Oeste,Cerrado,491
2023,2,MT,Centro-Oeste,Cerrado,460
2023,2,ES,Sudeste,Mata Atlântica,122
2023,2,MG,Sudeste,Cerrado,512
2023,2,RJ,Sudeste,Mata Atlântica,112
2023,2,SP,Sudeste,Mata Atlântica,75
2023,2,PR,Sul,Mata Atlântica,103
2023,2,RS,Sul,Pampa,74
2023,2,SC,Sul,Mata Atlântica,97
2023,3,AC,Norte,Amazônia,390
2023,3,AM,Norte,Amazônia,296
2023,3,AP,Norte,Amazônia,374
2023,3,PA,Norte,Amazônia,308
2023,3,RO,Norte,Amazônia,502
2023,3,RR,Norte,Amazônia,540
2023,3,TO,Norte,Cerrado,297
2023,3,AL,Nordeste,Mata Atlântica,135
2023,3,BA,Nordeste,Caatinga,105
2023,3,CE,Nordeste,Caatinga,90
2023,3,MA,Nordeste,Cerrado,299
2023,3,PB,Nordeste,Caatinga,104
2023,3,PE,Nordeste,Caatinga,124
2023,3,PI,Nordeste,Caatinga,118
2023,3,RN,Nordeste,Caatinga,72
2023,3,SE,Nordeste,Caatinga,74
2023,3,GO,Centro-Oeste,Cerrado,389
2023,3,MS,Centro-Oeste,Cerrado,359
2023,3,MT,Centro-Oeste,Cerrado,342
2023,3,ES,Sudeste,Mata Atlântica,88
2023,3,MG,Sudeste,Cerrado,500
2023,3,RJ,Sudeste,Mata Atlântica,133
2023,3,SP,Sudeste,Mata Atlântica,97
2023,3,PR,Sul,Mata Atlântica,132
2023,3,RS,Sul,Pampa,91
2023,3,SC,Sul,Mata Atlântica,102
2023,4,AC,Norte,Amazônia,340
2023,4,AM,Norte,Amazônia,455
2023,4,AP,Norte,Amazônia,549
2023,4,PA,Norte,Amazônia,445
2023,4,RO,Norte,Amazônia,377
2023,4,RR,Norte,Amazônia,457
2023,4,TO,Norte,Cerrado,311
2023,4,AL,Nordeste,Mata Atlântica,131
2023,4,BA,Nordeste,Caatinga,104
2023,4,CE,Nordeste,Caatinga,100
2023,4,MA,Nordeste,Cerrado,440
2023,4,PB,Nordeste,Caatinga,112
2023,4,PE,Nordeste,Caatinga,74
2023,4,PI,Nordeste,Caatinga,116
2023,4,RN,Nordeste,Caatinga,86
2023,4,SE,Nordeste,Caatinga,119
2023,4,GO,Centro-Oeste,Cerrado,506
2023,4,MS,Centro-Oeste,Cerrado,501
2023,4,MT,Centro-Oeste,Cerrado,431
2023,4,ES,Sudeste,Mata Atlântica,105
2023,4,MG,Sudeste,Cerrado,317
2023,4,RJ,Sudeste,Mata Atlântica,123
2023,4,SP,Sudeste,Mata Atlântica,88
2023,4,PR,Sul,Mata Atlântica,103
2023,4,RS,Sul,Pampa,89
2023,4,SC,Sul,Mata Atlântica,78
2023,5,AC,Norte,Amazônia,452
2023,5,AM,Norte,Amazônia,292
2023,5,AP,Norte,Amazônia,485
2023,5,PA,Norte,Amazônia,365
2023,5,RO,Norte,Amazônia,277
2023,5,RR,Norte,Amazônia,419
2023,5,TO,Norte,Cerrado,290
2023,5,AL,Nordeste,Mata Atlântica,88
2023,5,BA,Nordeste,Caatinga,118
2023,5,CE,Nordeste,Caatinga,73
2023,5,MA,Nordeste,Cerrado,510
2023,5,PB,Nordeste,Caatinga,69
2023,5,PE,Nordeste,Caatinga,86
2023,5,PI,Nordeste,Caatinga,120
2023,5,RN,Nordeste,Caatinga,91
2023,5,SE,Nordeste,Caatinga,76
2023,5,GO,Centro-Oeste,Cerrado,377
2023,5,MS,Centro-Oeste,Cerrado,352
2023,5,MT,Centro-Oeste,Cerrado,511
2023,5,ES,Sudeste,Mata Atlântica,91
2023,5,MG,Sudeste,Cerrado,496
2023,5,RJ,Sudeste,Mata Atlântica,131
2023,5,SP,Sudeste,Mata Atlântica,99
2023,5,PR,Sul,Mata Atlântica,132
2023,5,RS,Sul,Pampa,95
2023,5,SC,Sul,Mata Atlântica,136
2023,6,AC,Norte,Amazônia,302
2023,6,AM,Norte,Amazônia,468
2023,6,AP,Norte,Amazônia,414
2023,6,PA,Norte,Amazônia,385
2023,6,RO,Norte,Amazônia,453
2023,6,RR,Norte,Amazônia,473
2023,6,TO,Norte,Cerrado,278
2023,6,AL,Nordeste,Mata Atlântica,81
2023,6,BA,Nordeste,Caatinga,118
2023,6,CE,Nordeste,Caatinga,115
2023,6,MA,Nordeste,Cerrado,546
2023,6,PB,Nordeste,Caatinga,122
2023,6,PE,Nordeste,Caatinga,135
2023,6,PI,Nordeste,Caatinga,118
2023,6,RN,Nordeste,Caatinga,90
2023,6,SE,Nordeste,Caatinga,76
2023,6,GO,Centro-Oeste,Cerrado,494
2023,6,MS,Centro-Oeste,Cerrado,456
2023,6,MT,Centro-Oeste,Cerrado,291
2023,6,ES,Sudeste,Mata Atlântica,94
2023,6,MG,Sudeste,Cerrado,543
2023,6,RJ,Sudeste,Mata Atlântica,104
2023,6,SP,Sudeste,Mata Atlântica,99
2023,6,PR,Sul,Mata Atlântica,101
2023,6,RS,Sul,Pampa,83
2023,6,SC,Sul,Mata Atlântica,95
2023,7,AC,Norte,Amazônia,2377
2023,7,AM,Norte,Amazônia,1826
2023,7,AP,Norte,Amazônia,3068
2023,7,PA,Norte,Amazônia,2459
2023,7,RO,Norte,Amazônia,3163
2023,7,RR,Norte,Amazônia,3212
2023,7,TO,Norte,Cerrado,2104
2023,7,AL,Nordeste,Mata Atlântica,719
2023,7,BA,Nordeste,Caatinga,638
2023,7,CE,Nordeste,Caatinga,815
2023,7,MA,Nordeste,Cerrado,2110
2023,7,PB,Nordeste,Caatinga,728
2023,7,PE,Nordeste,Caatinga,697
2023,7,PI,Nordeste,Caatinga,562
2023,7,RN,Nordeste,Caatinga,493
2023,7,SE,Nordeste,Caatinga,716
2023,7,GO,Centro-Oeste,Cerrado,3018
2023,7,MS,Centro-Oeste,Cerrado,2283
2023,7,MT,Centro-Oeste,Cerrado,2855
2023,7,ES,Sudeste,Mata Atlântica,605
2023,7,MG,Sudeste,Cerrado,2974
2023,7,RJ,Sudeste,Mata Atlântica,520
2023,7,SP,Sudeste,Mata Atlântica,820
2023,7,PR,Sul,Mata Atlântica,558
2023,7,RS,Sul,Pampa,593
2023,7,SC,Sul,Mata Atlântica,459
2023,8,AC,Norte,Amazônia,1929
2023,8,AM,Norte,Amazônia,2631
2023,8,AP,Norte,Amazônia,2200
2023,8,PA,Norte,Amazônia,3186
2023,8,RO,Norte,Amazônia,1761
2023,8,RR,Norte,Amazônia,2394
2023,8,TO,Norte,Cerrado,2321
2023,8,AL,Nordeste,Mata Atlântica,442
2023,8,BA,Nordeste,Caatinga,487
2023,8,CE,Nordeste,Caatinga,613
2023,8,MA,Nordeste,Cerrado,2591
2023,8,PB,Nordeste,Caatinga,609
2023,8,PE,Nordeste,Caatinga,664
2023,8,PI,Nordeste,Caatinga,692
2023,8,RN,Nordeste,Caatinga,438
2023,8,SE,Nordeste,Caatinga,635
2023,8,GO,Centro-Oeste,Cerrado,3408
2023,8,MS,Centro-Oeste,Cerrado,2637
2023,8,MT,Centro-Oeste,Cerrado,2912
2023,8,ES,Sudeste,Mata Atlântica,569
2023,8,MG,Sudeste,Cerrado,3079
2023,8,RJ,Sudeste,Mata Atlântica,769
2023,8,SP,Sudeste,Mata Atlântica,660
2023,8,PR,Sul,Mata Atlântica,857
2023,8,RS,Sul,Pampa,488
2023,8,SC,Sul,Mata Atlântica,441
2023,9,AC,Norte,Amazônia,3072
2023,9,AM,Norte,Amazônia,3137
2023,9,AP,Norte,Amazônia,1944
2023,9,PA,Norte,Amazônia,2197
2023,9,RO,Norte,Amazônia,1766
2023,9,RR,Norte,Amazônia,2245
2023,9,TO,Norte,Cerrado,3078
2023,9,AL,Nordeste,Mata Atlântica,658
2023,9,BA,Nordeste,Caatinga,585
2023,9,CE,Nordeste,Caatinga,595
2023,9,MA,Nordeste,Cerrado,1738
2023,9,PB,Nordeste,Caatinga,564
2023,9,PE,Nordeste,Caatinga,714
2023,9,PI,Nordeste,Caatinga,856
2023,9,RN,Nordeste,Caatinga,801
2023,9,SE,Nordeste,Caatinga,444
2023,9,GO,Centro-Oeste,Cerrado,3295
2023,9,MS,Centro-Oeste,Cerrado,3095
2023,9,MT,Centro-Oeste,Cerrado,3090
2023,9,ES,Sudeste,Mata Atlântica,632
2023,9,MG,Sudeste,Cerrado,2426
2023,9,RJ,Sudeste,Mata Atlântica,565
2023,9,SP,Sudeste,Mata Atlântica,462
2023,9,PR,Sul,Mata Atlântica,533
2023,9,RS,Sul,Pampa,541
2023,9,SC,Sul,Mata Atlântica,644
2023,10,AC,Norte,Amazônia,3033
2023,10,AM,Norte,Amazônia,2558
2023,10,AP,Norte,Amazônia,1836
2023,10,PA,Norte,Amazônia,3398
2023,10,RO,Norte,Amazônia,3372
2023,10,RR,Norte,Amazônia,3099
2023,10,TO,Norte,Cerrado,3456
2023,10,AL,Nordeste,Mata Atlântica,670
2023,10,BA,Nordeste,Caatinga,851
2023,10,CE,Nordeste,Caatinga,466
2023,10,MA,Nordeste,Cerrado,2370
2023,10,PB,Nordeste,Caatinga,531
2023,10,PE,Nordeste,Caatinga,518
2023,10,PI,Nordeste,Caatinga,495
2023,10,RN,Nordeste,Caatinga,704
2023,10,SE,Nordeste,Caatinga,773
2023,10,GO,Centro-Oeste,Cerrado,2739
2023,10,MS,Centro-Oeste,Cerrado,1991
2023,10,MT,Centro-Oeste,Cerrado,3144
2023,10,ES,Sudeste,Mata Atlântica,710
2023,10,MG,Sudeste,Cerrado,2409
2023,10,RJ,Sudeste,Mata Atlântica,726
2023,10,SP,Sudeste,Mata Atlântica,546
2023,10,PR,Sul,Mata Atlântica,583
2023,10,RS,Sul,Pampa,832
2023,10,SC,Sul,Mata Atlântica,560
2023,11,AC,Norte,Amazônia,408
2023,11,AM,Norte,Amazônia,525
2023,11,AP,Norte,Amazônia,474
2023,11,PA,Norte,Amazônia,295
2023,11,RO,Norte,Amazônia,318
2023,11,RR,Norte,Amazônia,279
2023,11,TO,Norte,Cerrado,453
2023,11,AL,Nordeste,Mata Atlântica,100
2023,11,BA,Nordeste,Caatinga,78
2023,11,CE,Nordeste,Caatinga,135
2023,11,MA,Nordeste,Cerrado,424
2023,11,PB,Nordeste,Caatinga,86
2023,11,PE,Nordeste,Caatinga,104
2023,11,PI,Nordeste,Caatinga,116
2023,11,RN,Nordeste,Caatinga,74
2023,11,SE,Nordeste,Caatinga,88
2023,11,GO,Centro-Oeste,Cerrado,501
2023,11,MS,Centro-Oeste,Cerrado,405
2023,11,MT,Centro-Oeste,Cerrado,429
2023,11,ES,Sudeste,Mata Atlântica,99
2023,11,MG,Sudeste,Cerrado,289
2023,11,RJ,Sudeste,Mata Atlântica,80
2023,11,SP,Sudeste,Mata Atlântica,100
2023,11,PR,Sul,Mata Atlântica,83
2023,11,RS,Sul,Pampa,72
2023,11,SC,Sul,Mata Atlântica,128
2023,12,AC,Norte,Amazônia,550
2023,12,AM,Norte,Amazônia,498
2023,12,AP,Norte,Amazônia,514
2023,12,PA,Norte,Amazônia,344
2023,12,RO,Norte,Amazônia,544
2023,12,RR,Norte,Amazônia,332
2023,12,TO,Norte,Cerrado,542
2023,12,AL,Nordeste,Mata Atlântica,138
2023,12,BA,Nordeste,Caatinga,118
2023,12,CE,Nordeste,Caatinga,137
2023,12,MA,Nordeste,Cerrado,435
2023,12,PB,Nordeste,Caatinga,87
2023,12,PE,Nordeste,Caatinga,99
2023,12,PI,Nordeste,Caatinga,110
2023,12,RN,Nordeste,Caatinga,74
2023,12,SE,Nordeste,Caatinga,112
2023,12,GO,Centro-Oeste,Cerrado,550
2023,12,MS,Centro-Oeste,Cerrado,330
2023,12,MT,Centro-Oeste,Cerrado,497
2023,12,ES,Sudeste,Mata Atlântica,132
2023,12,MG,Sudeste,Cerrado,539
2023,12,RJ,Sudeste,Mata Atlântica,136
2023,12,SP,Sudeste,Mata Atlântica,105
2023,12,PR,Sul,Mata Atlântica,137
2023,12,RS,Sul,Pampa,122
2023,12,SC,Sul,Mata Atlântica,80
2024,1,AC,Norte,Amazônia,420
2024,1,AM,Norte,Amazônia,488
2024,1,AP,Norte,Amazônia,354
2024,1,PA,Norte,Amazônia,466
2024,1,RO,Norte,Amazônia,474
2024,1,RR,Norte,Amazônia,330
2024,1,TO,Norte,Cerrado,445
2024,1,AL,Nordeste,Mata Atlântica,125
2024,1,BA,Nordeste,Caatinga,106
2024,1,CE,Nordeste,Caatinga,71
2024,1,MA,Nordeste,Cerrado,287
2024,1,PB,Nordeste,Caatinga,96
2024,1,PE,Nordeste,Caatinga,136
2024,1,PI,Nordeste,Caatinga,87
2024,1,RN,Nordeste,Caatinga,116
2024,1,SE,Nordeste,Caatinga,86
2024,1,GO,Centro-Oeste,Cerrado,375
2024,1,MS,Centro-Oeste,Cerrado,525
2024,1,MT,Centro-Oeste,Cerrado,491
2024,1,ES,Sudeste,Mata Atlântica,77
2024,1,MG,Sudeste,Cerrado,406
2024,1,RJ,Sudeste,Mata Atlântica,73
2024,1,SP,Sudeste,Mata Atlântica,105
2024,1,PR,Sul,Mata Atlântica,118
2024,1,RS,Sul,Pampa,79
2024,1,SC,Sul,Mata Atlântica,91
2024,2,AC,Norte,Amazônia,397
2024,2,AM,Norte,Amazônia,546
2024,2,AP,Norte,Amazônia,567
2024,2,PA,Norte,Amazônia,297
2024,2,RO,Norte,Amazônia,500
2024,2,RR,Norte,Amazônia,390
2024,2,TO,Norte,Cerrado,396
2024,2,AL,Nordeste,Mata Atlântica,124
2024,2,BA,Nordeste,Caatinga,136
2024,2,CE,Nordeste,Caatinga,138
2024,2,MA,Nordeste,Cerrado,448
2024,2,PB,Nordeste,Caatinga,96
2024,2,PE,Nordeste,Caatinga,127
2024,2,PI,Nordeste,Caatinga,88
2024,2,RN,Nordeste,Caatinga,111
2024,2,SE,Nordeste,Caatinga,96
2024,2,GO,Centro-Oeste,Cerrado,471
2024,2,MS,Centro-Oeste,Cerrado,352
2024,2,MT,Centro-Oeste,Cerrado,338
2024,2,ES,Sudeste,Mata Atlântica,136
2024,2,MG,Sudeste,Cerrado,313
2024,2,RJ,Sudeste,Mata Atlântica,107
2024,2,SP,Sudeste,Mata Atlântica,86
2024,2,PR,Sul,Mata Atlântica,73
2024,2,RS,Sul,Pampa,73
2024,2,SC,Sul,Mata Atlântica,83
2024,3,AC,Norte,Amazônia,531
2024,3,AM,Norte,Amazônia,364
2024,3,AP,Norte,Amazônia,554
2024,3,PA,Norte,Amazônia,449
2024,3,RO,Norte,Amazônia,408
2024,3,RR,Norte,Amazônia,449
2024,3,TO,Norte,Cerrado,431
2024,3,AL,Nordeste,Mata Atlântica,125
2024,3,BA,Nordeste,Caatinga,91
2024,3,CE,Nordeste,Caatinga,96
2024,3,MA,Nordeste,Cerrado,538
2024,3,PB,Nordeste,Caatinga,138
2024,3,PE,Nordeste,Caatinga,134
2024,3,PI,Nordeste,Caatinga,100
2024,3,RN,Nordeste,Caatinga,126
2024,3,SE,Nordeste,Caatinga,104
2024,3,GO,Centro-Oeste,Cerrado,426
2024,3,MS,Centro-Oeste,Cerrado,342
2024,3,MT,Centro-Oeste,Cerrado,452
2024,3,ES,Sudeste,Mata Atlântica,84
2024,3,MG,Sudeste,Cerrado,378
2024,3,RJ,Sudeste,Mata Atlântica,131
2024,3,SP,Sudeste,Mata Atlântica,85
2024,3,PR,Sul,Mata Atlântica,76
2024,3,RS,Sul,Pampa,76
2024,3,SC,Sul,Mata Atlântica,138
2024,4,AC,Norte,Amazônia,428
2024,4,AM,Norte,Amazônia,400
2024,4,AP,Norte,Amazônia,515
2024,4,PA,Norte,Amazônia,522
2024,4,RO,Norte,Amazônia,378
2024,4,RR,Norte,Amazônia,481
2024,4,TO,Norte,Cerrado,503
2024,4,AL,Nordeste,Mata Atlântica,117
2024,4,BA,Nordeste,Caatinga,81
2024,4,CE,Nordeste,Caatinga,133
2024,4,MA,Nordeste,Cerrado,437
2024,4,PB,Nordeste,Caatinga,91
2024,4,PE,Nordeste,Caatinga,101
2024,4,PI,Nordeste,Caatinga,73
2024,4,RN,Nordeste,Caatinga,80
2024,4,SE,Nordeste,Caatinga,125
2024,4,GO,Centro-Oeste,Cerrado,284
2024,4,MS,Centro-Oeste,Cerrado,402
2024,4,MT,Centro-Oeste,Cerrado,433
2024,4,ES,Sudeste,Mata Atlântica,75
2024,4,MG,Sudeste,Cerrado,561
2024,4,RJ,Sudeste,Mata Atlântica,87
2024,4,SP,Sudeste,Mata Atlântica,92
2024,4,PR,Sul,Mata Atlântica,92
2024,4,RS,Sul,Pampa,87
2024,4,SC,Sul,Mata Atlântica,71
2024,5,AC,Norte,Amazônia,491
2024,5,AM,Norte,Amazônia,559
2024,5,AP,Norte,Amazônia,348
2024,5,PA,Norte,Amazônia,473
2024,5,RO,Norte,Amazônia,495
2024,5,RR,Norte,Amazônia,525
2024,5,TO,Norte,Cerrado,404
2024,5,AL,Nordeste,Mata Atlântica,92
2024,5,BA,Nordeste,Caatinga,94
2024,5,CE,Nordeste,Caatinga,121
2024,5,MA,Nordeste,Cerrado,516
2024,5,PB,Nordeste,Caatinga,84
2024,5,PE,Nordeste,Caatinga,97
2024,5,PI,Nordeste,Caatinga,135
2024,5,RN,Nordeste,Caatinga,128
2024,5,SE,Nordeste,Caatinga,141
2024,5,GO,Centro-Oeste,Cerrado,499
2024,5,MS,Centro-Oeste,Cerrado,396
2024,5,MT,Centro-Oeste,Cerrado,452
2024,5,ES,Sudeste,Mata Atlântica,118
2024,5,MG,Sudeste,Cerrado,306
2024,5,RJ,Sudeste,Mata Atlântica,109
2024,5,SP,Sudeste,Mata Atlântica,121
2024,5,PR,Sul,Mata Atlântica,83
2024,5,RS,Sul,Pampa,126
2024,5,SC,Sul,Mata Atlântica,112
2024,6,AC,Norte,Amazônia,555
2024,6,AM,Norte,Amazônia,296
2024,6,AP,Norte,Amazônia,359
2024,6,PA,Norte,Amazônia,455
2024,6,RO,Norte,Amazônia,368
2024,6,RR,Norte,Amazônia,487
2024,6,TO,Norte,Cerrado,500
2024,6,AL,Nordeste,Mata Atlântica,78
2024,6,BA,Nordeste,Caatinga,107
2024,6,CE,Nordeste,Caatinga,107
2024,6,MA,Nordeste,Cerrado,389
2024,6,PB,Nordeste,Caatinga,137
2024,6,PE,Nordeste,Caatinga,129
2024,6,PI,Nordeste,Caatinga,120
2024,6,RN,Nordeste,Caatinga,121
2024,6,SE,Nordeste,Caatinga,103
2024,6,GO,Centro-Oeste,Cerrado,546
2024,6,MS,Centro-Oeste,Cerrado,482
2024,6,MT,Centro-Oeste,Cerrado,491
2024,6,ES,Sudeste,Mata Atlântica,132
2024,6,MG,Sudeste,Cerrado,362
2024,6,RJ,Sudeste,Mata Atlântica,128
2024,6,SP,Sudeste,Mata Atlântica,85
2024,6,PR,Sul,Mata Atlântica,95
2024,6,RS,Sul,Pampa,94
2024,6,SC,Sul,Mata Atlântica,140
2024,7,AC,Norte,Amazônia,3300
2024,7,AM,Norte,Amazônia,3024
2024,7,AP,Norte,Amazônia,3070
2024,7,PA,Norte,Amazônia,2777
2024,7,RO,Norte,Amazônia,3461
2024,7,RR,Norte,Amazônia,2660
2024,7,TO,Norte,Cerrado,2454
2024,7,AL,Nordeste,Mata Atlântica,516
2024,7,BA,Nordeste,Caatinga,793
2024,7,CE,Nordeste,Caatinga,770
2024,7,MA,Nordeste,Cerrado,2461
2024,7,PB,Nordeste,Caatinga,455
2024,7,PE,Nordeste,Caatinga,817
2024,7,PI,Nordeste,Caatinga,449
2024,7,RN,Nordeste,Caatinga,757
2024,7,SE,Nordeste,Caatinga,875
2024,7,GO,Centro-Oeste,Cerrado,2556
2024,7,MS,Centro-Oeste,Cerrado,2195
2024,7,MT,Centro-Oeste,Cerrado,3031
2024,7,ES,Sudeste,Mata Atlântica,807
2024,7,MG,Sudeste,Cerrado,2749
2024,7,RJ,Sudeste,Mata Atlântica,874
2024,7,SP,Sudeste,Mata Atlântica,467
2024,7,PR,Sul,Mata Atlântica,668
2024,7,RS,Sul,Pampa,763
2024,7,SC,Sul,Mata Atlântica,827
2024,8,AC,Norte,Amazônia,2096
2024,8,AM,Norte,Amazônia,3200
2024,8,AP,Norte,Amazônia,2760
2024,8,PA,Norte,Amazônia,2483
2024,8,RO,Norte,Amazônia,2012
2024,8,RR,Norte,Amazônia,3316
2024,8,TO,Norte,Cerrado,2057
2024,8,AL,Nordeste,Mata Atlântica,582
2024,8,BA,Nordeste,Caatinga,573
2024,8,CE,Nordeste,Caatinga,831
2024,8,MA,Nordeste,Cerrado,2974
2024,8,PB,Nordeste,Caatinga,798
2024,8,PE,Nordeste,Caatinga,555
2024,8,PI,Nordeste,Caatinga,722
2024,8,RN,Nordeste,Caatinga,698
2024,8,SE,Nordeste,Caatinga,814
2024,8,GO,Centro-Oeste,Cerrado,3389
2024,8,MS,Centro-Oeste,Cerrado,1799
2024,8,MT,Centro-Oeste,Cerrado,2976
2024,8,ES,Sudeste,Mata Atlântica,467
2024,8,MG,Sudeste,Cerrado,2753
2024,8,RJ,Sudeste,Mata Atlântica,572
2024,8,SP,Sudeste,Mata Atlântica,580
2024,8,PR,Sul,Mata Atlântica,601
2024,8,RS,Sul,Pampa,720
2024,8,SC,Sul,Mata Atlântica,592
2024,9,AC,Norte,Amazônia,3080
2024,9,AM,Norte,Amazônia,2497
2024,9,AP,Norte,Amazônia,1899
2024,9,PA,Norte,Amazônia,3171
2024,9,RO,Norte,Amazônia,2286
2024,9,RR,Norte,Amazônia,2547
2024,9,TO,Norte,Cerrado,2996
2024,9,AL,Nordeste,Mata Atlântica,592
2024,9,BA,Nordeste,Caatinga,469
2024,9,CE,Nordeste,Caatinga,610
2024,9,MA,Nordeste,Cerrado,3457
2024,9,PB,Nordeste,Caatinga,729
2024,9,PE,Nordeste,Caatinga,742
2024,9,PI,Nordeste,Caatinga,725
2024,9,RN,Nordeste,Caatinga,532
2024,9,SE,Nordeste,Caatinga,630
2024,9,GO,Centro-Oeste,Cerrado,3113
2024,9,MS,Centro-Oeste,Cerrado,1958
2024,9,MT,Centro-Oeste,Cerrado,2272
2024,9,ES,Sudeste,Mata Atlântica,567
2024,9,MG,Sudeste,Cerrado,2546
2024,9,RJ,Sudeste,Mata Atlântica,880
2024,9,SP,Sudeste,Mata Atlântica,474
2024,9,PR,Sul,Mata Atlântica,675
2024,9,RS,Sul,Pampa,524
2024,9,SC,Sul,Mata Atlântica,875
2024,10,AC,Norte,Amazônia,1979
2024,10,AM,Norte,Amazônia,2495
2024,10,AP,Norte,Amazônia,3089
2024,10,PA,Norte,Amazônia,3030
2024,10,RO,Norte,Amazônia,2529
2024,10,RR,Norte,Amazônia,2394
2024,10,TO,Norte,Cerrado,2484
2024,10,AL,Nordeste,Mata Atlântica,561
2024,10,BA,Nordeste,Caatinga,535
2024,10,CE,Nordeste,Caatinga,659
2024,10,MA,Nordeste,Cerrado,2255
2024,10,PB,Nordeste,Caatinga,572
2024,10,PE,Nordeste,Caatinga,736
2024,10,PI,Nordeste,Caatinga,875
2024,10,RN,Nordeste,Caatinga,712
2024,10,SE,Nordeste,Caatinga,478
2024,10,GO,Centro-Oeste,Cerrado,1912
2024,10,MS,Centro-Oeste,Cerrado,3469
2024,10,MT,Centro-Oeste,Cerrado,2306
2024,10,ES,Sudeste,Mata Atlântica,485
2024,10,MG,Sudeste,Cerrado,2843
2024,10,RJ,Sudeste,Mata Atlântica,721
2024,10,SP,Sudeste,Mata Atlântica,732
2024,10,PR,Sul,Mata Atlântica,563
2024,10,RS,Sul,Pampa,451
2024,10,SC,Sul,Mata Atlântica,873
2024,11,AC,Norte,Amazônia,355
2024,11,AM,Norte,Amazônia,476
2024,11,AP,Norte,Amazônia,485
2024,11,PA,Norte,Amazônia,458
2024,11,RO,Norte,Amazônia,373
2024,11,RR,Norte,Amazônia,361
2024,11,TO,Norte,Cerrado,454
2024,11,AL,Nordeste,Mata Atlântica,132
2024,11,BA,Nordeste,Caatinga,138
2024,11,CE,Nordeste,Caatinga,78
2024,11,MA,Nordeste,Cerrado,328
2024,11,PB,Nordeste,Caatinga,138
2024,11,PE,Nordeste,Caatinga,123
2024,11,PI,Nordeste,Caatinga,133
2024,11,RN,Nordeste,Caatinga,85
2024,11,SE,Nordeste,Caatinga,112
2024,11,GO,Centro-Oeste,Cerrado,483
2024,11,MS,Centro-Oeste,Cerrado,477
2024,11,MT,Centro-Oeste,Cerrado,400
2024,11,ES,Sudeste,Mata Atlântica,72
2024,11,MG,Sudeste,Cerrado,450
2024,11,RJ,Sudeste,Mata Atlântica,89
2024,11,SP,Sudeste,Mata Atlântica,103
2024,11,PR,Sul,Mata Atlântica,139
2024,11,RS,Sul,Pampa,99
2024,11,SC,Sul,Mata Atlântica,130
2024,12,AC,Norte,Amazônia,338
2024,12,AM,Norte,Amazônia,475
2024,12,AP,Norte,Amazônia,562
2024,12,PA,Norte,Amazônia,313
2024,12,RO,Norte,Amazônia,286
2024,12,RR,Norte,Amazônia,407
2024,12,TO,Norte,Cerrado,310
2024,12,AL,Nordeste,Mata Atlântica,124
2024,12,BA,Nordeste,Caatinga,136
2024,12,CE,Nordeste,Caatinga,101
2024,12,MA,Nordeste,Cerrado,358
2024,12,PB,Nordeste,Caatinga,102
2024,12,PE,Nordeste,Caatinga,122
2024,12,PI,Nordeste,Caatinga,71
2024,12,RN,Nordeste,Caatinga,113
2024,12,SE,Nordeste,Caatinga,114
2024,12,GO,Centro-Oeste,Cerrado,465
2024,12,MS,Centro-Oeste,Cerrado,353
2024,12,MT,Centro-Oeste,Cerrado,487
2024,12,ES,Sudeste,Mata Atlântica,77
